Name,Overall,Value
 I. Yazgan,56,120000
 D. Lemos,67,1000000
 R. Herrera,71,1000000
 E. Öztürk,60,325000
 Ilori,68,975000
 B. Chardonnet,66,975000
 B. Straetman,64,700000
 S. Sørli,62,450000
 T. Bayliss,61,525000
 M. Boulaouidet,66,675000
 A. Avlonitis,69,875000
 E. Binaku,62,375000
 S. Rivera,62,375000
 J. Jiménez,62,375000
 R. Zekhnini,67,1000000
 N. Vergos,65,850000
 W. Hashimoto,61,180000
 Yun Sang Ho,62,350000
 T. Steinherr,64,575000
 D. McMillan,65,550000
 J. Serrano,63,600000
 Muñoz,64,1000000
 A. Adeleye,67,700000
 F. Rodríguez,67,575000
 R. Crivello,67,725000
 Trujillo,69,825000
 João Nunes,67,975000
 K. Bistrovic,61,500000
 H. Yılmaz,57,180000
 T. Karagounis,63,450000
 F. Lenci,61,160000
 H. Mahou,64,775000
 A. Fuchs,59,275000
 A. Andreasson,57,140000
 D. Córdoba,61,190000
 S. Clémence,65,550000
 E. Kujović,68,900000
 G. Vargas,68,575000
 Y. Attal,65,675000
 F. Milo,64,475000
 C. Röcker,60,230000
 M. Kleinsorge,65,725000
 D. Flinta,66,250000
 M. Fallatah,61,425000
 D. Djigla,62,425000
 M. Mathisen,59,250000
 A. Correa,72,1000000
 S. Tracy,55,60000
 Y. Takeoka,59,100000
 A. Öztürk,63,375000
 Koo Ja Ryong,71,2000000
 N. Proschwitz,67,725000
 L. Nolan,61,300000
 M. Nalepa,66,725000
 R. Williams,64,650000
 Theo Ryuki,63,600000
 M. Frey,68,1000000
 H. Jafry,61,250000
 N. Cozza,63,675000
 A. Seck,66,700000
 L. Hendrie,63,400000
 W. Trochim,61,250000
 L. Mabiala,71,1000000
 Bruno Perone,67,600000
 M. Hvilsom,63,500000
 B. Carvallo,67,1000000
 Merquelanz,63,525000
 N. Schindelholz,63,275000
 J. Williams,60,325000
 E. Rueda,61,375000
 M. Đurić,69,1000000
 G. Burdisso,74,4000000
 Luis Perea,61,475000
 J. Cruz,62,525000
 M. Kato,61,275000
 E. Pálsson,58,170000
 A. Nsiala,67,825000
 I. Huguenet,60,450000
 G. Pinaud,64,350000
 D. Becker,58,200000
 Borja,61,525000
 M. Høibråten,66,850000
 Han Seung Wook,59,250000
 P. Ziereis,71,2000000
 Manu,60,350000
 A. Nakamura,66,700000
 J. Doona,58,220000
 A. Considine,65,400000
 T. Barnett,63,325000
 E. Eze,67,1000000
 M. Ballini,62,250000
 E. Loiodice,59,325000
 E. Bearzotti,63,600000
 Eli Sabiá,68,825000
 J. Mattheij,72,3000000
 F. Castillo,64,375000
 A. Angulo,62,425000
 M. Benger,61,300000
 O. Gnjatić,67,775000
 S. Mourgos,57,220000
 F. Gytkjær,62,400000
 G. Caccin,60,400000
 Mikel Gonzalez,73,2000000
 D. Giraldo,63,725000
 P. Caballero,70,1000000
 G. Navalovski,66,425000
 K. Świderski,63,550000
 D. Schad,62,425000
 K. Jakob,62,450000
 Mayoral,62,675000
 M. Tchokounté,67,800000
 M. Ristl,62,425000
 V. Ilyin,65,775000
 L. Landre,69,1000000
 G. Beretta,66,775000
 J. Mendy,64,475000
 J. Vollert,59,230000
 M. Egbo,60,400000
 M. Spielmann,63,625000
 E. Moreno,58,170000
 M. Clarke,68,1000000
 D. Cháves,66,575000
 N. Sonko Sundberg,65,650000
 A. Gasilin,64,725000
 A. Edun,58,275000
 N. Al Subhi,63,300000
 M. Torres,64,700000
 R. Wilmots,58,200000
 J. Blåbjerg,63,425000
 A. Ordagić,57,140000
 M. Sanoh,61,350000
 S. Hraiech,62,425000
 A. Najem,59,220000
 M. Bär,66,775000
 L. Faye,65,775000
 S. Salazar,69,1000000
 K. Opare,68,875000
 K. Nakamura,61,500000
 N. Giraldo,57,130000
 L. Hernández,69,700000
 M. Epps,63,500000
 O. Cissé,65,550000
 J. Al Shammari,59,190000
 M. Al Dhaw,63,500000
 S. Balić,64,375000
 M. Koj,64,500000
 O. Muzayil,61,250000
 C. Main,64,600000
 J. Olsson,72,950000
 Jeon Hyeon Chul,62,325000
 Lee Tae Hee,61,220000
 M. Listkowski,63,575000
 M. Djetei,67,1000000
 C. Goldson,70,2000000
 N. Basin,60,300000
 G. Quezada,60,300000
 N. Hazzazi,63,425000
 J. Lara,64,625000
 A. Donkor,61,550000
 A. Trouillet,58,275000
 Carlos Cordero,63,525000
 D. Sołdecki,61,190000
 R. Miyaichi,67,975000
 K. Bennetts,57,210000
 N. Brighenti,69,875000
 S. Yokotani,61,230000
 F. Olinga,66,950000
 B. Corr,63,300000
 C. Dajome,66,850000
 C. Nasuti,69,325000
 S. Tritz,64,325000
 M. Randall,62,300000
 José Semedo,66,375000
 H. Fujiharu,67,600000
 A. Mina,70,1000000
 M. Fossum Basse,59,350000
 M. Clayton,62,425000
 S. Aygüneş,64,550000
 P. Mullins,67,950000
 K. Colvey,59,170000
 A. Jones,64,625000
 O. N'Diaye,68,975000
 L. Robertone,62,675000
 R. Nyambe,65,1000000
 L. Fontaine,66,425000
 J. Buatu Mananga,66,725000
 C. Vilches,70,725000
 C. Touré,60,400000
 G. Kyeremeh,63,550000
 Wilson Manafá,67,1000000
 M. Al Rashdi,60,220000
 Bruno Nascimento,69,1000000
 H. Elhouni,65,750000
 A. Talal,57,150000
 J. Saksela,63,400000
 B. Kamau,65,725000
 Miquel,72,3000000
 S. Kashket,63,650000
 G. van Velzen,65,750000
 S. Donnellan,63,475000
 Wallace,77,11000000
 D. Tutonda,59,170000
 M. Bjärsmyr,71,1000000
 B. Jacobsen,60,275000
 M. Smith,65,675000
 E. Boldewijn,65,675000
 M. Mitrishev,70,2000000
 M. Smith,68,925000
 M. Holzmann,58,140000
 N. Pelaitay,61,300000
 D. Smuga,60,325000
 Felipe,71,1000000
 S. Karakoç,61,475000
 P. Eggersglüß,60,240000
 N. Fernández,63,625000
 A. Hanche-Olsen,66,825000
 L. Chambers,71,1000000
 T. Schilk,62,300000
 S. Marasovic,59,325000
 R. Stearman,69,825000
 D. Duarte,62,170000
 M. Yandaş,60,300000
 Lee Seung Woo,68,1000000
 Kuk Tae Jeong,61,300000
 H. Bwana,64,925000
 J. Bolton,64,500000
 B. Passi,64,650000
 D. Follonier,63,500000
 S. Kalajdzic,61,475000
 Cesinha,67,800000
 Maicon Sampinho,63,400000
 J. Koundé,71,3000000
 G. Plet,67,750000
 U. Ćosić,72,3000000
 D. Crnigoj,62,550000
 R. Dejmek,66,500000
 E. García,65,725000
 G. Mastinu,65,650000
 F. Torijano,71,2000000
 D. Beyreuther,60,375000
 H. Adelakun,64,800000
 N. Nyauza,65,450000
 A. May,60,300000
 B. Khadartsev,61,300000
 T. Flanagan,66,675000
 F. Hansch,64,600000
 M. Reynolds,68,675000
 Vitor Hugo,76,7000000
 R. Torres,72,2000000
 D. Biraschi,70,2000000
 N. Mingiedi,56,130000
 U. Taffertshofer,65,550000
 R. Steer,64,210000
 A. Batisse,64,550000
 E. Smith,60,350000
 J. Barrett Laursen,61,325000
 W. Bracamonte,61,425000
 Cho Suk Jae,66,825000
 A. Riel,66,675000
 A. Marin,66,600000
 G. Mencia,66,525000
 J. Asoro,64,950000
 Park Jung Soo,59,140000
 J. Grønner,64,550000
 N. Glushkov,63,575000
 B. Nuytinck,73,3000000
 Alex Vallejo,64,500000
 Gonçalo Silva,71,2000000
 G. Beghin,58,190000
 F. Semb Berge,69,1000000
 N. Sakai,57,110000
 P. Škuletić,71,2000000
 V. Prodell,68,900000
 D. Payne,64,525000
 C. Gebauer,64,575000
 R. Delgado,59,210000
 Thiago Martins,68,1000000
 L. Štetina,73,4000000
 J. Valencia,66,825000
 Chus Herrero,68,375000
 N. Dams,64,425000
 Juli Morrinhos,64,450000
 E. O'Connell,65,625000
 T. Duman,58,220000
 Edison Tarabai,65,475000
 C. Pérez,65,375000
 C. Beck,69,1000000
 L. Goudiaby,62,425000
 J. Mullins,63,250000
 G. Valsvik,71,2000000
 D. Dessoleil,72,3000000
 A. Turan,72,1000000
 B. Godeau,68,950000
 J. Kulhánek,66,850000
 B. Stevenson,55,110000
 K. Akca,57,140000
 L. Quintana,68,925000
 A. McGurk,60,210000
 Z. Touré,70,1000000
 F. Barba,72,3000000
 M. Djenepo,62,575000
 A. Dursun,61,450000
 C. Louvion,66,500000
 D. Frieser,60,275000
 J. McGlashan,62,300000
 C. Miller,58,240000
 G. Asís,62,450000
 K. Hazard,62,500000
 D. Hashioka,63,525000
 Y. Matsushita,61,325000
 M. Barbieri,70,2000000
 O. Al Khalaf,57,180000
 Kainho Selva,65,400000
 C. Mulhall,53,60000
 S. Braun,60,170000
 C. Janker,71,1000000
 S. Kutschke,70,1000000
 B. Tilney,62,475000
 M. Farrona Pulido,67,975000
 J. Schwadorf,63,475000
 L. Rougeaux,65,600000
 J. Huentelaf,64,450000
 O. Ómarsson,62,375000
 R. García Guerreño,71,2000000
 D. Vente,67,1000000
 D. Poggenberg,63,375000
 T. Boyd,67,900000
 F. Onyeka,58,220000
 C. Alcock,63,275000
 A. Gogić,58,160000
 K. Ntlhe,64,500000
 T. Ricketts,64,450000
 K. Roberts,62,475000
 F. Muslija,66,1000000
 M. Rüdiger,61,350000
 R. Hale,56,150000
 A. Kokoszka,66,475000
 C. Veerachat,59,220000
 G. Wegkamp,65,725000
 K. Onuegbu,66,575000
 S. Vecchia,64,675000
 J. Lotomba,56,170000
 Vagner,63,575000
 Y. Kimoto,64,500000
 S. Økland,63,475000
 L. Cabezas,65,475000
 A. Irving,57,220000
 N. Leemhuis,57,150000
 I. Maela,65,600000
 Ailtio Coelho,72,2000000
 Oscar Lozano,61,400000
 R. Telfer,58,170000
 C. De Risio,60,250000
 E. Dahl Reitan,60,400000
 R. González,57,140000
 F. Kohls,62,450000
 S. Córdova,66,1000000
 F. Tomori,66,975000
 O. Petrak,60,220000
 M. Silva,70,1000000
 U. Türker,57,220000
 M. Breij,61,375000
 M. Ellafi,63,550000
 D. Markey,59,275000
 A. Mozo,63,450000
 G. Hanley,71,2000000
 C. Kammlott,64,475000
 G. Sağlam,61,475000
 Juan Moreno,62,675000
 A. Vincent,65,725000
 Marcel,64,500000
 E. Ortega,58,200000
 M. Bokadi,67,825000
 K. Fortuné,68,950000
 M. López,57,100000
 H. Ishige,61,325000
 N. Hagglund,68,975000
 A. Eisa,60,375000
 A. Arrighini,66,675000
 K. Larson,63,375000
 J. Jesgarzewski,61,275000
 O. Brynhildsen,59,350000
 C. Rocchia,63,700000
 M. Ndockyt,66,950000
 Manu Hernando,63,575000
 J. Tverskov,65,650000
 J. Kitolano,62,525000
 D. Mendoza,64,625000
 Felipe,62,400000
 Ione Cabrera,62,200000
 C. Senior,61,450000
 D. Stroh-Engel,66,575000
 D. Powell,64,475000
 F. Evina,60,400000
 E. Apeh,66,1000000
 B. Hamill,62,325000
 F. Apaolaza,65,875000
 E. Markov,68,1000000
 M. Sarr,63,450000
 T. Hübers,63,525000
 N. Gétaz,60,240000
 Felipe,75,3000000
 K. Scott,60,450000
 C. Carp,64,550000
 A. Carreño,67,750000
 A. Al Sahabi,66,475000
 Jo Sung Jin,69,1000000
 L. Cueto,59,275000
 D. Khalid,66,1000000
 K. Ødemarksbakken,59,250000
 S. Skålevik,66,875000
 Benito,66,1000000
 Adri Castellano,65,675000
 C. Boukholda,61,400000
 G. Postma,58,190000
 A. Gouiri,67,1000000
 D. Barlaser,61,550000
 T. Dieng,60,220000
 L. Kjemhus,58,170000
 S. Kot,60,300000
 V. Hammershøj-Mistrati,61,325000
 S. Brennan,56,80000
 M. Mandron,62,475000
 S. Makienok,68,1000000
 C. Robertson,64,500000
 G. Koutroumpis,70,1000000
 M. Baghdadi,58,190000
 M. Talal,59,300000
 L. Selahi,58,210000
 M. Samardžič,70,1000000
 José Amo,63,500000
 J. Ndecky,61,375000
 E. Dabo,59,190000
 H. Khaloua,64,650000
 T. Shimakawa,58,120000
 F. Vera,57,220000
 L. O'Neil,60,210000
 M. Heyer,63,425000
 A. Pellegrino,63,400000
 E. Skaasheim,59,160000
 Pastrana,66,1000000
 S. Hird,63,275000
 L. Rotpuller,67,750000
 B. Kraev,60,350000
 P. Mortensen,67,825000
 Wanderson,57,130000
 I. Höhn,69,1000000
 J. Šimunović,72,3000000
 L. Fosgaard,63,350000
 K. Chinen,64,575000
 H. Mancilla,64,500000
 Sergi,62,350000
 K. Das Neves,65,375000
 P. Gregor,64,550000
 S. Rajković,73,3000000
 H. Marín,68,975000
 J. Sorbon,74,2000000
 K. Jóźwiak,62,650000
 P. Smyth,60,450000
 W. Tesillo,75,6000000
 B. Angoua,69,775000
 C. Yüksel,57,150000
 J. Tavares,71,2000000
 T. Baumgart,62,475000
 Q. Lecoeuche,61,300000
 F. Silva,65,160000
 B. Graham,62,300000
 M. Helik,66,725000
 S. Nimely,61,525000
 D. Ingham,59,275000
 J. Sbarra,58,250000
 F. Ciampichetti,66,650000
 P. Tschernegg,59,200000
 K. Choi,63,525000
 Paulo Ricardo,67,900000
 F. Aguilar,73,4000000
 M. Fetsch,63,375000
 N. Lemus,62,240000
 L. Smith,58,180000
 B. Easton,66,475000
 Pablo Fernández,64,675000
 P. Garita,60,300000
 J. Shonga,65,825000
 K. Chiba,66,375000
 Y. Martelat,59,300000
 B. Jatta,65,1000000
 R. Hernández,62,575000
 E. Nolan,59,130000
 Park Yo Han,59,120000
 Raí,66,1000000
 L. Dreher,59,325000
 A. Rufer,57,140000
 M. Al Khaldi,60,210000
 S. Hefti,63,725000
 Ronaldo Tavares,67,1000000
 T. Taufflieb,60,275000
 O. Villanueva,55,170000
 D. Cole,66,1000000
 H. Al Jayzani,61,250000
 N. Gauna,66,775000
 R. Petretta,61,500000
 K. Kairinen,58,230000
 A. Al Hafith,66,775000
 W. Mudhaya,62,350000
 D. Wiebe,63,400000
 J. Ibáñez,57,170000
 Bruno Silva,63,400000
 C. Rojas,64,300000
 S. Scappini,66,650000
 C. Goslin,56,200000
 Z. Tsiskaridze,61,190000
 B. Guillaume,68,1000000
 F. Feuillassier,64,975000
 T. Badila,64,500000
 Kim Tae Youn,63,275000
 Y. Ito,64,500000
 O. Ademi,65,700000
 A. Hazazi,58,170000
 S. Iacoponi,67,550000
 F. Carvalho,65,625000
 T. Nishi,61,275000
 D. Szymański,60,240000
 K. Mellor,61,240000
 J. Dacosta,62,450000
 C. Mancilla,64,525000
 L. Foster,65,1000000
 L. Narváez,67,450000
 Juanpe,76,7000000
 N. Crnkić,61,300000
 K. Yamaguchi,61,400000
 F. Pangop,60,275000
 J. Baldwin,66,825000
 A. Busin,64,675000
 V. Gutkovskis,66,875000
 M. Browne,60,450000
 D. Parra,63,400000
 F. Cardozo,67,900000
 J. Hou Sæter,61,550000
 F. Gounongbe,67,750000
 J. Guthrie,65,575000
 Iván González,69,825000
 A. Revell,64,275000
 D. Caddy,62,450000
 Grego Sierra,63,475000
 L. Spence,59,230000
 A. Signorini,64,375000
 G. Scognamiglio,71,1000000
 L. Erwin,64,625000
 T. Chahed,64,675000
 J. Al Bishi,65,400000
 F. Burdenski,54,70000
 F. Menig,65,575000
 S. Wimmer,59,200000
 M. Wasiluk,66,475000
 L. Olascoaga,63,450000
 Y. Nishimura,55,110000
 J. Ritter,55,110000
 R. Jurado,56,140000
 L. Desmond,58,150000
 M. Kaffenberger,61,275000
 J. Green,61,325000
 A. Jackson-Hamel,65,725000
 M. Rojas,66,1000000
 V. Grodås,58,130000
 P. Pogrebnyak,62,190000
 S. Mitrović,73,3000000
 P. Brough,57,120000
 J. Al Dhafeeri,58,130000
 A. Panyukov,66,925000
 Lee Rae Joon,56,140000
 M. Boyle,65,675000
 W. Jobello,61,325000
 U. Đerić,71,2000000
 I. Cissé,59,220000
 T. Handwerker,63,650000
 Lara,63,725000
 Lyanco,72,4000000
 L. Williams,63,500000
 Jin Seong Wook,66,925000
 Barbosaldinho,71,1000000
 A. Bruhn,61,350000
 C. Echavarría,60,450000
 T. Iwanami,70,1000000
 F. Brorsson,69,1000000
 M. Cubillos,62,425000
 J. Tamimi,58,170000
 D. Henry,65,625000
 J. Bowery,64,550000
 S. Sosa,63,725000
 Kim Dae Won,63,650000
 M. Vázquez,65,700000
 L. Maloney,56,180000
 H. Föll,59,325000
 R. Costa,67,975000
 A. Cervantes,60,400000
 L. Pinilla,62,650000
 K. Chvedukas,58,150000
 R. Fernandes,62,425000
 M. Baidoo,52,90000
 Albentosa,71,1000000
 C. Dagba,61,450000
 A. Beestin,58,180000
 D. Mullen,63,300000
 Seol Tae Soo,62,425000
 O. Diabaté,59,180000
 Pedro Pinto,70,2000000
 Pedro Gonçalves,58,275000
 A. Verdugo,56,150000
 D. Høegh,69,1000000
 S. Parlati,58,230000
 F. Quintana,64,775000
 M. Pałaszewski,56,150000
 C. Dummigan,63,475000
 R. Colclough,67,1000000
 Thiago Cionek,71,1000000
 L. Sandoval,60,425000
 D. Alcibiade,64,425000
 I. Rozas,61,550000
 K. Anzai,61,300000
 Jaime Sierra,64,825000
 E. Terranova,70,1000000
 J. Barrales,67,725000
 K. Anderson,63,575000
 G. Waldschmidt,66,1000000
 M. Ramsland,61,350000
 S. Villa,68,1000000
 J. Oosterwijk,63,525000
 K. Doolan,66,625000
 M. Warren,58,220000
 J. Hyland,55,100000
 D. Widemann,62,500000
 A. Al Khaibari,64,375000
 L. Rajot,60,350000
 Janeiro Mutto,63,275000
 J. Colman,64,750000
 D. Jarvis,58,130000
 K. Wagner,63,425000
 P. Stępiński,61,300000
 T. Robinet,61,450000
 Mario Barco,65,725000
 R. Saldías,61,325000
 H. Dean,70,1000000
 M. Álvarez,59,220000
 D. George,63,625000
 H. Yılmaz,57,190000
 E. Kaja,56,140000
 M. Kühne,62,230000
 M. Kouhyar,60,300000
 G. Lanaro,72,2000000
 S. Lobjanidze,62,450000
 K. Petersen,68,525000
 M. Morrison,70,1000000
 F. Sachpekidis,60,350000
 M. Jonjić,71,2000000
 R. Çağıran,61,325000
 J. Aja,68,950000
 Higinio,63,500000
 J. Spencer,61,325000
 J. Andersson,59,200000
 D. Goutas,68,1000000
 Manel Martínez,67,975000
 S. Palla,63,300000
 J. Velásquez,60,325000
 T. Gallacher,59,275000
 E. Seka,71,1000000
 N. Vujadinović,70,1000000
 Luis Henrique,66,900000
 A. Granlund,62,250000
 E. Palmer-Brown,65,825000
 Jeong Woo Yeong,61,500000
 N. Nartey,63,725000
 A. Abeid,65,650000
 A. Rinomhota,58,275000
 D. Doronin,55,130000
 N. Mohammed,66,875000
 A. Williams,64,425000
 P. Herrmann,67,575000
 S. Strømnes,61,190000
 K. Onose,60,250000
 G. Hall,69,1000000
 K. Sessa,59,300000
 C. Stokes,61,240000
 M. Hoedemakers,59,300000
 K. Finnbogason,66,625000
 A. Hunter,62,450000
 Y. Shimaya,61,250000
 S. Memišević,70,2000000
 I. Conté,65,725000
 M. Al Shahrani,57,150000
 L. Dürholtz,61,325000
 D. Rasak,57,140000
 Raphael Rossi,73,3000000
 T. Pett,59,180000
 T. Oya,55,60000
 R. Thelander,72,2000000
 G. Carrasco,64,600000
 K. Lynch,57,110000
 N. Burdisso,76,1000000
 M. Holgersson,67,450000
 P. Downing,66,650000
 Paulao Junqueiras,72,3000000
 B. Liddle,57,180000
 S. Wangberg,68,925000
 L. Scherff,57,190000
 J. Álvarez,63,575000
 G. Baran,64,140000
 L. Ferroni,64,575000
 R. Pérez,74,5000000
 K. Yonekura,66,475000
 F. Eguelfi,59,180000
 J. Ertlthaler,62,500000
 L. Paganini,68,1000000
 A. Dona Ndoh,67,675000
 M. van Bergen,64,900000
 D. Lyon,57,140000
 B. Augustyn,66,500000
 A. Ibrahimaj,59,180000
 V. Slivka,62,400000
 K. Jackson,64,575000
 M. Fornari,63,550000
 G. Aguirre,68,210000
 H. Asmelash,58,230000
 M. Aidara,63,350000
 R. Booty,53,110000
 A. Thompson,65,575000
 Lee Kyung Ryul,65,425000
 S. Ito,62,325000
 Gabi,58,220000
 G. Williams,62,350000
 D. Cardoso,68,825000
 L. Tempelmann,59,325000
 G. Miller,63,275000
 Z. Bakaev,62,525000
 J. Hoffmanns,62,350000
 K. Luckassen,62,400000
 D. Lekić,68,725000
 A. Kojić,61,300000
 P. Hofmann,68,1000000
 C. Baumgartner,59,300000
 K. Lankford,63,650000
 M. Wittek,70,1000000
 O. Skarsem,54,140000
 D. Duhaney,60,375000
 I. Varone,59,190000
 M. Diakité,69,775000
 Pedro Díaz,63,625000
 C. Osmanpaşa,69,825000
 B. Gyamfi,60,300000
 I. Rako,62,475000
 J. Rijkers,59,230000
 G. Malcore,65,725000
 S. Diallo,56,170000
 S. De Maio,76,5000000
 F. Doré,64,475000
 M. Bagnack,65,600000
 E. Bird,57,140000
 M. Al Saiari,61,325000
 A. Monsecour,64,550000
 S. Morero,67,180000
 Y. Mbombo,62,400000
 T. Ito,68,1000000
 L. Byrne,59,170000
 I. Faraj,64,925000
 S. Dahlström,57,170000
 Z. Arsenić,64,525000
 A. Asiri,71,2000000
 A. Gomis,67,925000
 F. Bicoro,62,375000
 H. Al Hazaa,65,650000
 L. Sekulski,66,775000
 E. Bohinen,57,210000
 Kwak Tae Hwi,65,130000
 D. Sauerland,56,140000
 E. Ghan,57,140000
 G. Di Lorenzo,68,1000000
 D. Ciofani,73,3000000
 J. Dunleavy,60,200000
 Park Won Jae,59,180000
 K. Bonifazi,72,3000000
 I. Magnusson,58,240000
 J. Goddard,59,210000
 K. Al Kaabi,64,525000
 M. van der Hoorn,73,4000000
 D. Kabutov,63,450000
 A. Iacovitti,63,425000
 M. Thwaite,64,140000
 J. Fojut,68,700000
 V. Zúñiga,65,825000
 M. López,67,800000
 M. İnan,56,180000
 F. Franks,62,300000
 A. Militari,55,160000
 P. Lewis,55,90000
 Kim Dong Min,62,375000
 B. Al Nakhli,58,100000
 A. Ávila,56,190000
 J. Morias,62,525000
 Miguel Martín,62,450000
 L. Gatto,67,900000
 A. Leautey,62,450000
 J. Nuttall,62,550000
 G. McAuley,75,450000
 D. Srbeny,66,850000
 M. Di Paola,60,450000
 R. Kiernan,65,475000
 A. Flint,75,6000000
 B. Girth,68,1000000
 S. Russell,55,110000
 João Pedro,65,700000
 R. Hall-Johnson,56,110000
 B. Purkiss,63,140000
 A. Obispo,64,850000
 Spinola,56,130000
 R. Watson,56,120000
 S. Coulthirst,63,525000
 H. Patronen,65,220000
 João Silva,66,675000
 N. Guerra,65,975000
 P. Asmah,62,400000
 T. Ogiwara,56,120000
 P. Gouano,73,5000000
 J. Díaz Price,59,250000
 M. Suleymanov,61,500000
 L. Díaz,63,475000
 S. Maierhofer,64,240000
 C. Roberts,61,450000
 Y. Bourhane,60,425000
 E. Kılınç,64,700000
 K. Koubemba,65,700000
 J. Walker,62,350000
 E. Næsbak Brenden,59,200000
 R. Arciero,62,350000
 R. Ayagwa,55,140000
 R. Baas,62,350000
 H. Suárez,61,325000
 L. Rogerson,56,150000
 J. Poscoliero,60,170000
 D. Baumann,63,525000
 J. Lindner,63,350000
 K. Appin,63,625000
 S. Omeonga,60,350000
 F. Valenčič,62,375000
 D. Peitz,66,375000
 J. Wehrmann,61,525000
 Jon Bakero,62,425000
 J. Arp,69,2000000
 H. Miyazawa,62,300000
 N. Giani,69,700000
 B. Poulain,74,4000000
 E. Nyarko,60,250000
 G. Sepúlveda,66,525000
 R. Ache,66,975000
 F. Helander,73,4000000
 M. Al Majhad,54,110000
 I. Zuev,63,475000
 F. Hübner,71,2000000
 D. Srnić,57,110000
 H. Ide,60,275000
 Nuno Henrique,71,1000000
 P. Michael,61,475000
 L. Sinisterra,63,750000
 Y. Fekir,60,375000
 S. Gozzi,67,525000
 L. Jensen,61,450000
 S. Odelusi,60,275000
 T. Nara,67,875000
 Paulo Fajarda,69,925000
 Domingos Quina,62,650000
 O. Rommens,59,210000
 G. Berterame,62,625000
 J. McNulty,63,210000
 S. Eismann,63,275000
 Sergi Álamo,62,500000
 R. Strain,58,180000
 M. Obafemi,63,750000
 M. Gatto,61,375000
 L. Martis,61,375000
 M. Dräger,61,400000
 S. Jones,59,200000
 S. Galloway,61,300000
 Bruno Uvini,72,3000000
 B. Ecuélé Manga,74,4000000
 E. Mathoho,71,2000000
 A. De Francesco,58,180000
 T. Rogne,71,2000000
 D. Wanner,60,425000
 N. Ghandri,64,525000
 S. Petersen,64,400000
 E. Vidal,63,600000
 Seo Myeong Won,63,500000
 M. Wagner,64,425000
 N. Sutter,55,100000
 Bruno,77,8000000
 C. Bassett,55,160000
 S. Bahoken,69,1000000
 W. Kanga,63,575000
 M. Grødem,58,210000
 A. Kaluđerović,65,550000
 G. Lamardo,60,325000
 D. Gómez,63,400000
 E. Yao Guy,69,1000000
 S. Mockenhaupt,69,1000000
 A. Straith,66,550000
 Z. Herivaux,58,210000
 C. Peralta,71,2000000
 R. Rep,65,575000
 Nildo Reisão,66,250000
 José Artiles,64,625000
 J. Bager,67,1000000
 G. McEachran,59,350000
 J. Agüero,61,525000
 P. Mbodji,61,400000
 D. Gastaldello,72,950000
 E. Björkander,61,325000
 E. Cocalić,70,1000000
 B. Meijers,65,650000
 S. Langkamp,77,7000000
 M. Köhlert,60,450000
 S. Griffin,63,425000
 J. Tabinas,57,140000
 Rodrigo Ely,75,7000000
 E. Embleton,56,180000
 J. Torres,61,500000
 A. Busteño,66,250000
 L. Del Pinto,60,170000
 H. Middleton,61,350000
 O. Atasayar,64,600000
 J. Chicco,60,400000
 Diogo Almeida,61,325000
 M. Thrane,57,140000
 D. Corcoran,60,210000
 C. Dickinson,60,150000
 J. Hernandez,57,150000
 M. Cortés,61,475000
 F. García,55,110000
 R. Murphy,61,300000
 M. Harzan,60,210000
 Matheus Ribeiro,62,350000
 J. Nadeau,62,350000
 D. González,56,130000
 D. Bonera,76,1000000
 M. Ahlschwede,66,550000
 M. Mosquera,65,575000
 K. Mac Allister,64,750000
 Sergio Arribas,61,400000
 S. Taylor,69,700000
 G. Bunoza,68,700000
 Y. Goke,60,425000
 M. Beevers,71,2000000
 Everton,65,700000
 J. Villalba,62,625000
 J. Sainati,67,625000
 R. Peña,68,1000000
 A. Maric,57,200000
 Abel Ruiz,67,1000000
 A. Egan,58,220000
 P. Bijen,67,900000
 S. Mladenovic,61,350000
 D. Šarić,62,475000
 Lee Eun Beom,60,300000
 M. Andersen,56,180000
 Paolito Serra,73,3000000
 A. Oshilaja,66,775000
 T. Miyayoshi,65,650000
 E. Hansson,64,925000
 B. Gibson,73,4000000
 L. Sigali,72,2000000
 M. Kelly,57,130000
 J. Clauss,61,275000
 C. Clough,60,180000
 N. Rapp,67,1000000
 D. Soto,61,450000
 A. Maund,69,1000000
 D. McGregor,66,425000
 G. Blanco Leschuk,71,3000000
 B. Mensah,59,210000
 R. McGivern,61,210000
 T. Bouriaud,61,475000
 P. Wiesinger,62,375000
 N. Kikuchi,61,140000
 A. Accardi,63,550000
 C. Styles,59,300000
 R. Hack,63,750000
 T. Oakley-Boothe,62,600000
 S. Riquelme,61,550000
 A. Grbic,61,350000
 I. Zhilov,59,180000
 V. Fernández,63,800000
 D. Potts,61,275000
 M. de Luna,66,500000
 C. Jahraldo-Martin,60,250000
 S. Sasaki,60,170000
 B. Saavedra,63,525000
 C. O'Grady,61,230000
 O. Mulders,57,190000
